,Comercializadora,Tarifa,Precio_Potencia_P1,Precio_Potencia_P2,Precio_Potencia_P3,Precio_Potencia_P4,Precio_Potencia_P5,Precio_Potencia_P6,Precio_Energía_P1,Precio_Energía_P2,Precio_Energía_P3,Precio_Energía_P4,Precio_Energía_P5,Precio_Energía_P6,Fecha_Inicio,Fecha_Finalización
134,Opcion,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.11987138081751825,0.11987138081751825,0.11987138081751825,0.11987138081751825,0.11987138081751825,0.11987138081751825,2020-01-06,2020-06-30
135,Opcion,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.1268303674570816,0.1268303674570816,0.1268303674570816,0.1268303674570816,0.1268303674570816,0.1268303674570816,2020-01-07,2020-07-31
136,Opcion,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.13004194223119817,0.13004194223119817,0.13004194223119817,0.13004194223119817,0.13004194223119817,0.13004194223119817,2020-01-08,2020-08-31
137,Opcion,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.1370981291924863,0.1370981291924863,0.1370981291924863,0.1370981291924863,0.1370981291924863,0.1370981291924863,2020-01-09,2020-09-30
138,Opcion,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.130956470041363,0.130956470041363,0.130956470041363,0.130956470041363,0.130956470041363,0.130956470041363,2020-01-10,2020-10-31
139,Opcion,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.14115503705293947,0.14115503705293947,0.14115503705293947,0.14115503705293947,0.14115503705293947,0.14115503705293947,2020-01-11,2020-11-30
140,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.1048586824930032,0.1048586824930032,0.1048586824930032,0.1048586824930032,0.1048586824930032,0.1048586824930032,2018-01-01,2018-01-31
141,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.10966541111888216,0.10966541111888216,0.10966541111888216,0.10966541111888216,0.10966541111888216,0.10966541111888216,2018-01-02,2018-02-28
142,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.09302969207841714,0.09302969207841714,0.09302969207841714,0.09302969207841714,0.09302969207841714,0.09302969207841714,2018-01-03,2018-03-31
143,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.0888993596283232,0.0888993596283232,0.0888993596283232,0.0888993596283232,0.0888993596283232,0.0888993596283232,2018-01-04,2018-04-30
144,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.10129772984599335,0.10129772984599335,0.10129772984599335,0.10129772984599335,0.10129772984599335,0.10129772984599335,2018-01-05,2018-05-31
145,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.1049439469128314,0.1049439469128314,0.1049439469128314,0.1049439469128314,0.1049439469128314,0.1049439469128314,2018-01-06,2018-06-30
146,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.10917420903188359,0.10917420903188359,0.10917420903188359,0.10917420903188359,0.10917420903188359,0.10917420903188359,2018-01-07,2018-07-31
147,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.11520627468745481,0.11520627468745481,0.11520627468745481,0.11520627468745481,0.11520627468745481,0.11520627468745481,2018-01-08,2018-08-31
148,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.12093583121615116,0.12093583121615116,0.12093583121615116,0.12093583121615116,0.12093583121615116,0.12093583121615116,2018-01-09,2018-09-30
149,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.11399413741296906,0.11399413741296906,0.11399413741296906,0.11399413741296906,0.11399413741296906,0.11399413741296906,2018-01-10,2018-10-31
150,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.11622461141150665,0.11622461141150665,0.11622461141150665,0.11622461141150665,0.11622461141150665,0.11622461141150665,2018-01-11,2018-11-30
151,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.11586484297361097,0.11586484297361097,0.11586484297361097,0.11586484297361097,0.11586484297361097,0.11586484297361097,2018-01-12,2018-12-31
152,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.11676824760988684,0.11676824760988684,0.11676824760988684,0.11676824760988684,0.11676824760988684,0.11676824760988684,2019-01-01,2019-01-31
153,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.10781976484803713,0.10781976484803713,0.10781976484803713,0.10781976484803713,0.10781976484803713,0.10781976484803713,2019-01-02,2019-02-28
154,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.09985204455379323,0.09985204455379323,0.09985204455379323,0.09985204455379323,0.09985204455379323,0.09985204455379323,2019-01-03,2019-03-31
155,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.09584191276788133,0.09584191276788133,0.09584191276788133,0.09584191276788133,0.09584191276788133,0.09584191276788133,2019-01-04,2019-04-30
156,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.09249394762228212,0.09249394762228212,0.09249394762228212,0.09249394762228212,0.09249394762228212,0.09249394762228212,2019-01-05,2019-05-31
157,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.09029224772062144,0.09029224772062144,0.09029224772062144,0.09029224772062144,0.09029224772062144,0.09029224772062144,2019-01-06,2019-06-30
158,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.09645065112268883,0.09645065112268883,0.09645065112268883,0.09645065112268883,0.09645065112268883,0.09645065112268883,2019-01-07,2019-07-31
159,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.08897669935959,0.08897669935959,0.08897669935959,0.08897669935959,0.08897669935959,0.08897669935959,2019-01-08,2019-08-31
160,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.08394160950012071,0.08394160950012071,0.08394160950012071,0.08394160950012071,0.08394160950012071,0.08394160950012071,2019-01-09,2019-09-30
161,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.09003870730289676,0.09003870730289676,0.09003870730289676,0.09003870730289676,0.09003870730289676,0.09003870730289676,2019-01-10,2019-10-31
162,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.09391796338133082,0.09391796338133082,0.09391796338133082,0.09391796338133082,0.09391796338133082,0.09391796338133082,2019-01-11,2019-11-30
163,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.08580971562712167,0.08580971562712167,0.08580971562712167,0.08580971562712167,0.08580971562712167,0.08580971562712167,2019-01-12,2019-12-31
164,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.09313265767170793,0.09313265767170793,0.09313265767170793,0.09313265767170793,0.09313265767170793,0.09313265767170793,2020-01-01,2020-01-31
165,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.085230892889371,0.085230892889371,0.085230892889371,0.085230892889371,0.085230892889371,0.085230892889371,2020-01-02,2020-02-28
166,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.07533827301784735,0.07533827301784735,0.07533827301784735,0.07533827301784735,0.07533827301784735,0.07533827301784735,2020-01-03,2020-03-31
167,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.05937607131459436,0.05937607131459436,0.05937607131459436,0.05937607131459436,0.05937607131459436,0.05937607131459436,2020-01-04,2020-04-30
168,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.06062622194218055,0.06062622194218055,0.06062622194218055,0.06062622194218055,0.06062622194218055,0.06062622194218055,2020-01-05,2020-05-31
169,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.06946088198875783,0.06946088198875783,0.06946088198875783,0.06946088198875783,0.06946088198875783,0.06946088198875783,2020-01-06,2020-06-30
170,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.07621087710289302,0.07621087710289302,0.07621087710289302,0.07621087710289302,0.07621087710289302,0.07621087710289302,2020-01-07,2020-07-31
171,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.07777614723972041,0.07777614723972041,0.07777614723972041,0.07777614723972041,0.07777614723972041,0.07777614723972041,2020-01-08,2020-08-31
172,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.08274330157388528,0.08274330157388528,0.08274330157388528,0.08274330157388528,0.08274330157388528,0.08274330157388528,2020-01-09,2020-09-30
173,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.07938255275863187,0.07938255275863187,0.07938255275863187,0.07938255275863187,0.07938255275863187,0.07938255275863187,2020-01-10,2020-10-31
174,Opcion,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.09604462240678646,0.09604462240678646,0.09604462240678646,0.09604462240678646,0.09604462240678646,0.09604462240678646,2020-01-11,2020-11-30
175,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.08966655496194204,0.08966655496194204,0.08966655496194204,0.08966655496194204,0.08966655496194204,0.08966655496194204,2018-01-01,2018-01-31
176,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.09211588213945314,0.09211588213945314,0.09211588213945314,0.09211588213945314,0.09211588213945314,0.09211588213945314,2018-01-02,2018-02-28
177,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.07941155755369225,0.07941155755369225,0.07941155755369225,0.07941155755369225,0.07941155755369225,0.07941155755369225,2018-01-03,2018-03-31
178,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.07719931170292131,0.07719931170292131,0.07719931170292131,0.07719931170292131,0.07719931170292131,0.07719931170292131,2018-01-04,2018-04-30
179,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.0883142906370055,0.0883142906370055,0.0883142906370055,0.0883142906370055,0.0883142906370055,0.0883142906370055,2018-01-05,2018-05-31
180,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.09060084532088883,0.09060084532088883,0.09060084532088883,0.09060084532088883,0.09060084532088883,0.09060084532088883,2018-01-06,2018-06-30
181,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.09482624512416066,0.09482624512416066,0.09482624512416066,0.09482624512416066,0.09482624512416066,0.09482624512416066,2018-01-07,2018-07-31
182,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.1009411155674408,0.1009411155674408,0.1009411155674408,0.1009411155674408,0.1009411155674408,0.1009411155674408,2018-01-08,2018-08-31
183,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.10607698353428964,0.10607698353428964,0.10607698353428964,0.10607698353428964,0.10607698353428964,0.10607698353428964,2018-01-09,2018-09-30
184,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.10097228181275414,0.10097228181275414,0.10097228181275414,0.10097228181275414,0.10097228181275414,0.10097228181275414,2018-01-10,2018-10-31
185,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.09976962578909729,0.09976962578909729,0.09976962578909729,0.09976962578909729,0.09976962578909729,0.09976962578909729,2018-01-11,2018-11-30
186,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.09883307815812355,0.09883307815812355,0.09883307815812355,0.09883307815812355,0.09883307815812355,0.09883307815812355,2018-01-12,2018-12-31
187,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.09887517480575396,0.09887517480575396,0.09887517480575396,0.09887517480575396,0.09887517480575396,0.09887517480575396,2019-01-01,2019-01-31
188,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.09108780663536592,0.09108780663536592,0.09108780663536592,0.09108780663536592,0.09108780663536592,0.09108780663536592,2019-01-02,2019-02-28
189,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.08360903720774099,0.08360903720774099,0.08360903720774099,0.08360903720774099,0.08360903720774099,0.08360903720774099,2019-01-03,2019-03-31
190,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.08243418556397922,0.08243418556397922,0.08243418556397922,0.08243418556397922,0.08243418556397922,0.08243418556397922,2019-01-04,2019-04-30
191,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.08104922468957915,0.08104922468957915,0.08104922468957915,0.08104922468957915,0.08104922468957915,0.08104922468957915,2019-01-05,2019-05-31
192,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.07687511818246286,0.07687511818246286,0.07687511818246286,0.07687511818246286,0.07687511818246286,0.07687511818246286,2019-01-06,2019-06-30
193,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.08352518093605543,0.08352518093605543,0.08352518093605543,0.08352518093605543,0.08352518093605543,0.08352518093605543,2019-01-07,2019-07-31
194,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.07623241347098385,0.07623241347098385,0.07623241347098385,0.07623241347098385,0.07623241347098385,0.07623241347098385,2019-01-08,2019-08-31
195,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.07251157226222033,0.07251157226222033,0.07251157226222033,0.07251157226222033,0.07251157226222033,0.07251157226222033,2019-01-09,2019-09-30
196,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.07814000929198456,0.07814000929198456,0.07814000929198456,0.07814000929198456,0.07814000929198456,0.07814000929198456,2019-01-10,2019-10-31
197,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.0812397384805904,0.0812397384805904,0.0812397384805904,0.0812397384805904,0.0812397384805904,0.0812397384805904,2019-01-11,2019-11-30
198,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.07363206840756659,0.07363206840756659,0.07363206840756659,0.07363206840756659,0.07363206840756659,0.07363206840756659,2019-01-12,2019-12-31
199,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.0773080166212148,0.0773080166212148,0.0773080166212148,0.0773080166212148,0.0773080166212148,0.0773080166212148,2020-01-01,2020-01-31
200,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.07133732242981643,0.07133732242981643,0.07133732242981643,0.07133732242981643,0.07133732242981643,0.07133732242981643,2020-01-02,2020-02-28
201,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.06161421010990487,0.06161421010990487,0.06161421010990487,0.06161421010990487,0.06161421010990487,0.06161421010990487,2020-01-03,2020-03-31
202,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.04788183515770559,0.04788183515770559,0.04788183515770559,0.04788183515770559,0.04788183515770559,0.04788183515770559,2020-01-04,2020-04-30
203,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.051840926106061176,0.051840926106061176,0.051840926106061176,0.051840926106061176,0.051840926106061176,0.051840926106061176,2020-01-05,2020-05-31
204,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.059641585774892224,0.059641585774892224,0.059641585774892224,0.059641585774892224,0.059641585774892224,0.059641585774892224,2020-01-06,2020-06-30
205,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.06631928762524195,0.06631928762524195,0.06631928762524195,0.06631928762524195,0.06631928762524195,0.06631928762524195,2020-01-07,2020-07-31
206,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.06808870260856986,0.06808870260856986,0.06808870260856986,0.06808870260856986,0.06808870260856986,0.06808870260856986,2020-01-08,2020-08-31
207,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.07390993636479141,0.07390993636479141,0.07390993636479141,0.07390993636479141,0.07390993636479141,0.07390993636479141,2020-01-09,2020-09-30
208,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.0706451663536168,0.0706451663536168,0.0706451663536168,0.0706451663536168,0.0706451663536168,0.0706451663536168,2020-01-10,2020-10-31
209,Opcion,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.08092835950598593,0.08092835950598593,0.08092835950598593,0.08092835950598593,0.08092835950598593,0.08092835950598593,2020-01-11,2020-11-30
210,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.09927433615412713,0.09927433615412713,0.09927433615412713,0.09927433615412713,0.09927433615412713,0.09927433615412713,2018-01-01,2018-01-31
211,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.10341359964491353,0.10341359964491353,0.10341359964491353,0.10341359964491353,0.10341359964491353,0.10341359964491353,2018-01-02,2018-02-28
212,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-03,2018-03-31
213,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-04,2018-04-30
214,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-05,2018-05-31
215,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.10386309708719167,0.10386309708719167,0.10386309708719167,0.10386309708719167,0.10386309708719167,0.10386309708719167,2018-01-06,2018-06-30
216,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.1068225812262768,0.1068225812262768,0.1068225812262768,0.1068225812262768,0.1068225812262768,0.1068225812262768,2018-01-07,2018-07-31
217,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-08,2018-08-31
218,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-09,2018-09-30
219,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-10,2018-10-31
220,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-11,2018-11-30
221,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.10998553370188038,0.10998553370188038,0.10998553370188038,0.10998553370188038,0.10998553370188038,0.10998553370188038,2018-01-12,2018-12-31
222,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.1114336195680161,0.1114336195680161,0.1114336195680161,0.1114336195680161,0.1114336195680161,0.1114336195680161,2019-01-01,2019-01-31
223,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.10303869811027501,0.10303869811027501,0.10303869811027501,0.10303869811027501,0.10303869811027501,0.10303869811027501,2019-01-02,2019-02-28
224,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-03,2019-03-31
225,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04,2019-04-30
226,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-05,2019-05-31
227,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.08788002944132167,0.08788002944132167,0.08788002944132167,0.08788002944132167,0.08788002944132167,0.08788002944132167,2019-01-06,2019-06-30
228,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.09465898250324647,0.09465898250324647,0.09465898250324647,0.09465898250324647,0.09465898250324647,0.09465898250324647,2019-01-07,2019-07-31
229,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-08,2019-08-31
230,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-09,2019-09-30
231,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-10,2019-10-31
232,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-11,2019-11-30
233,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.08468462745314954,0.08468462745314954,0.08468462745314954,0.08468462745314954,0.08468462745314954,0.08468462745314954,2019-01-12,2019-12-31
234,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.08866281665228878,0.08866281665228878,0.08866281665228878,0.08866281665228878,0.08866281665228878,0.08866281665228878,2020-01-01,2020-01-31
235,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.08185287930709927,0.08185287930709927,0.08185287930709927,0.08185287930709927,0.08185287930709927,0.08185287930709927,2020-01-02,2020-02-28
236,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-03,2020-03-31
237,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-04,2020-04-30
238,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-05,2020-05-31
239,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.07476761394647109,0.07476761394647109,0.07476761394647109,0.07476761394647109,0.07476761394647109,0.07476761394647109,2020-01-06,2020-06-30
240,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.07805328610135177,0.07805328610135177,0.07805328610135177,0.07805328610135177,0.07805328610135177,0.07805328610135177,2020-01-07,2020-07-31
241,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-08,2020-08-31
242,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-09,2020-09-30
243,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-10,2020-10-31
244,Opcion,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-11,2020-11-30
245,Opcion,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.0991802336147488,0.0991802336147488,0.0991802336147488,0.0991802336147488,0.0991802336147488,0.0991802336147488,2019-01-01,2019-01-31
246,Opcion,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.0908971275160965,0.0908971275160965,0.0908971275160965,0.0908971275160965,0.0908971275160965,0.0908971275160965,2019-01-02,2019-02-28
247,Opcion,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-03,2019-03-31
248,Opcion,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04,2019-04-30
249,Opcion,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-05,2019-05-31
250,Opcion,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.0763528021967642,0.0763528021967642,0.0763528021967642,0.0763528021967642,0.0763528021967642,0.0763528021967642,2019-01-06,2019-06-30
251,Opcion,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.08298075590783337,0.08298075590783337,0.08298075590783337,0.08298075590783337,0.08298075590783337,0.08298075590783337,2019-01-07,2019-07-31
252,Opcion,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-08,2019-08-31
253,Opcion,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-09,2019-09-30
254,Opcion,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-10,2019-10-31
255,Opcion,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-11,2019-11-30
256,Opcion,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.07297025524804762,0.07297025524804762,0.07297025524804762,0.07297025524804762,0.07297025524804762,0.07297025524804762,2019-01-12,2019-12-31
